Job_N,Model_FU.,Empirical_FU.,App.Cry.str.,Lat. a[A],Lat. b[A],Lat. c[A],Vol.[A3],Den.[cm3/g],VASP.E[eV/atom],Form.E[eV/atom],Coh.E[eV/atom],ZPE[kJ/mol],DebyeT.[K],Bulk(B_V)[GPa],Shear(G_V)[GPa],Young(E_V)[GPa],Bulk(B_R)[GPa],Shear(G_R)[GPa],Young(E_R)[GPa],Bulk(B_H)[GPa],Shear(G_H)[GPa],Young(E_H)[GPa],Hv:Super-hard(>5GPa),Hv:Polycrystalline,Hv:Single-crystal,F.Toughness(MPam1/2),Melting_P.[K],Min. TC:[W/mK],Poisson's_R,Pugh's_C.[G/B],D/B:,N-Cauchy_P.[GPa],D/B:,Born's_Stability,A(U):Universal_Anisotropy,A(B):Percent_Bulk_Anisotropy,A(G):Percent_Shear_Anisotropy,A(Z):Zener_Anisotropy,A(1):Shear_Anisotropy,A(2):Shear_Anisotropy,A(3):Shear_Anisotropy,Lame's(Lammda)[GPa],Lame's(Mu)[GPa],V_trans[m/s],V_longi[m/s],V_mean[m/s],C11,C12,C13,C14,C15,C16,C21,C22,C23,C24,C25,C26,C31,C32,C33,C34,C35,C36,C41,C42,C43,C44,C45,C46,C51,C52,C53,C54,C55,C56,C61,C62,C63,C64,C65,C66,S11,S12,S13,S14,S15,S16,S21,S22,S23,S24,S25,S26,S31,S32,S33,S34,S35,S36,S41,S42,S43,S44,S45,S46,S51,S52,S53,S54,S55,S56,S61,S62,S63,S64,S65,S66
4264,Ru4Co4Mn4Fe4Ni4,MnFeRuCoNi,Orthorhombic,5.601289,5.611078,7.141071,224.437418,9.751,-152.946683,0.147,-5.123,26.67,570.2,262.2,152.68,383.58,262.18,136.98,349.99,262.19,144.83,366.79,15.858,15.332,21.869,2.916,2209.3,1.4698,0.267,0.552,Ductile,18.49,Brittle,stable,0.5732,0,0.0542,N_def.,1.7799,1.8112,1.2325,165.87,144.75,3855,6836,4289,421.78,169.67,196.12,-5.25,-0.86,45.27,169.67,423.44,194.84,3.8,-0.77,-43.94,196.12,194.84,393.31,3.25,1.47,2.36,-5.25,3.8,3.25,188.16,-1.81,2.41,-0.86,-0.77,1.47,-1.81,193.38,-2.44,45.27,-43.94,2.36,2.41,-2.44,155.88,0.0034725,-0.0009449,-0.0012572,0.0001538,0.0000068,-0.0012581,-0.0009449,0.0034438,-0.0012418,-0.0000904,0.0000339,0.001266,-0.0012572,-0.0012418,0.0037856,-0.0000751,-0.0000404,-0.0000418,0.0001538,-0.0000904,-0.0000751,0.0053244,0.0000489,-0.0001507,0.0000068,0.0000339,-0.0000404,0.0000489,0.0051733,0.0000883,-0.0012581,0.001266,-0.0000418,-0.0001507,0.0000883,0.0071419
4250,Rh4Co4Mn4Fe4Ni4,MnFeCoRhNi,Monoclinic,5.623066,5.615279,7.148586,225.715643,9.749,-145.506325,0.124,-4.915,26.04,556.8,248.84,145.24,364.76,248.77,132.21,336.95,248.81,138.73,350.85,15.573,15.103,20.948,2.783,2112.85,1.4321,0.265,0.558,Ductile,24.07,Brittle,stable,0.4931,0.0001,0.047,N_def.,N_def.,N_def.,N_def.,156.38,138.68,3772,6670,4195,396.99,156.74,183.82,-4.21,1.52,35.66,156.74,409.82,186.53,2.34,-2.16,-41.12,183.82,186.53,378.59,3.9,1.24,6.86,-4.21,2.34,3.9,180.81,1.66,2.42,1.52,-2.16,1.24,1.66,178.55,-2.95,35.66,-41.12,6.86,2.42,-2.95,147.41,0.0035537,-0.0008875,-0.0012704,0.0001362,-0.0000509,-0.0010514,-0.0008875,0.0035068,-0.0013193,-0.0000551,0.0000805,0.0012567,-0.0012704,-0.0013193,0.0039137,-0.0000934,-0.0000355,-0.0002419,0.0001362,-0.0000551,-0.0000934,0.0055388,-0.000055,-0.000136,-0.0000509,0.0000805,-0.0000355,-0.000055,0.0056053,0.0001495,-0.0010514,0.0012567,-0.0002419,-0.000136,0.0001495,0.0074052
4668,Pd4Co4Mn4Fe4Ni4,MnFeCoNiPd,Orthorhombic,5.669779,5.630588,7.216898,230.391265,9.653,-136.023149,0.189,-4.404,22.96,490.9,223.57,113.57,291.38,223.25,101.41,264.23,223.41,107.49,277.81,10.98,10.107,16.231,2.329,1826.84,1.2633,0.293,0.481,Ductile,-10.2,Ductile,stable,0.601,0.0007,0.0566,N_def.,1.8494,1.6289,1.2479,152.06,107.43,3337,6164,3724,326.93,149.44,176.9,-1.7,2.7,30.27,149.44,357.28,173.63,6.18,-5.99,-42.26,176.9,173.63,328.03,0.23,4.13,3.66,-1.7,6.18,0.23,139.24,7.67,2.36,2.7,-5.99,4.13,7.67,137.66,-3.61,30.27,-42.26,3.66,2.36,-3.61,120.21,0.0048303,-0.0012936,-0.0019003,0.000155,-0.0001452,-0.0016205,-0.0012936,0.0043777,-0.001645,-0.0002583,0.0003302,0.0019297,-0.0019003,-0.001645,0.0049492,0.0000567,-0.0001926,-0.0002575,0.000155,-0.0002583,0.0000567,0.0072233,-0.000426,-0.0002863,-0.0001452,0.0003302,-0.0001926,-0.000426,0.0073213,0.000387,-0.0016205,0.0019297,-0.0002575,-0.0002863,0.000387,0.00943
5995,Ag4Co4Fe4Mn4Ni4,MnFeCoNiAg,Triclinic,4.513198,6.816627,8.529744,245.317207,9.105,-123.1528,0.332,-4.013,17.36,371.3,124.37,76.52,190.48,90,43.95,113.39,107.18,60.23,151.94,8.697,8.205,9.095,1.22,1370.93,0.9226,0.263,0.562,Ductile,-66.77,Ductile,stable,4.0872,0.1603,0.2704,N_def.,N_def.,N_def.,N_def.,66.75,60.15,2615,4614,2908,268.06,129.67,31.74,21.14,-39.25,28.68,129.67,304.7,40.98,54.98,-1.96,-21.39,31.74,40.98,141.83,11.59,6.84,-1.36,21.14,54.98,11.59,62.9,-0.45,37.25,-39.25,-1.96,6.84,-0.45,69.48,0.36,28.68,-21.39,-1.36,37.25,0.36,79.47,0.0064774,-0.0038501,-0.0009554,0.0047181,0.0037045,-0.0056184,-0.0038501,0.0072389,-0.0002659,-0.0096608,-0.0020482,0.007871,-0.0009554,-0.0002659,0.0075381,-0.0015047,-0.0013052,0.0011134,0.0047181,-0.0096608,-0.0015047,0.0354758,0.0028794,-0.020971,0.0037045,-0.0020482,-0.0013052,0.0028794,0.0165921,-0.0033348,-0.0056184,0.007871,0.0011134,-0.020971,-0.0033348,0.0265941
5965,Cd4Co4Fe4Mn4Ni4,MnFeCoNiCd,Triclinic,5.321838,5.998353,9.097184,265.20772,8.536,-117.673253,0.213,-3.776,16.57,354.3,132.68,61.03,158.75,132.32,46.52,124.91,132.5,53.77,141.83,5.545,4.168,8.119,1.299,1372.93,0.874,0.321,0.406,Ductile,-36.49,Ductile,stable,1.5623,0.0014,0.1349,N_def.,N_def.,N_def.,N_def.,96.27,53.68,2524,4918,2827,220.23,105.76,59.81,12.42,-2.2,0.2,105.76,173.71,115.1,-15.24,6.38,-6.14,59.81,115.1,238.83,3.93,-2.12,1.37,12.42,-15.24,3.93,69.27,3.18,1.63,-2.2,6.38,-2.12,3.18,35.63,14.17,0.2,-6.14,1.37,1.63,14.17,82.88,0.0068957,-0.0049958,0.0007412,-0.0024471,0.0018485,-0.000667,-0.0049958,0.0126368,-0.0049499,0.0040974,-0.0038721,0.0016118,0.0007412,-0.0049499,0.006434,-0.0016504,0.0017569,-0.0007429,-0.0024471,0.0040974,-0.0016504,0.0159788,-0.0025943,0.0004665,0.0018485,-0.0038721,0.0017569,-0.0025943,0.0314588,-0.0056477,-0.000667,0.0016118,-0.0007429,0.0004665,-0.0056477,0.0131547
4768,Hf4Co4Mn4Fe4Ni4,HfMnFeCoNi,Triclinic,5.722259,5.775287,7.631085,252.13368,10.719,-157.646124,0.05,-5.075,15.19,324.8,157.26,64.04,169.15,124.82,45.89,122.63,141.04,54.96,145.89,5.38,3.926,8.299,1.343,1202.68,0.8181,0.328,0.39,Ductile,-39.42,Ductile,stable,2.2374,0.115,0.1651,N_def.,N_def.,N_def.,N_def.,104.75,54.93,2267,4477,2541,170.24,108.13,131.62,-19.27,34.05,35.52,108.13,260.85,139.71,-12.71,33.66,-15.13,131.62,139.71,225.31,-15.72,7.43,6.58,-19.27,-12.71,-15.72,68.71,1.08,8.96,34.05,33.66,7.43,1.08,87.38,0,35.52,-15.13,6.58,8.96,0,71.78,0.016142,-0.0025198,-0.0072191,0.0035677,-0.0047506,-0.0083027,-0.0025198,0.0066669,-0.0027364,-0.0004647,-0.0013479,0.0029609,-0.0072191,-0.0027364,0.0101534,-0.0005336,0.0030109,0.0021316,0.0035677,-0.0004647,-0.0005336,0.0158635,-0.0013626,-0.0037945,-0.0047506,-0.0013479,0.0030109,-0.0013626,0.0135762,0.0019608,-0.0083027,0.0029609,0.0021316,-0.0037945,0.0019608,0.0189423
5962,Co4Fe4Mn4Ni4Ta4,TaMnFeCoNi,Triclinic,6.715007,6.860376,8.579574,246.48446,11.031,-164.952208,0.062,-5.439,16.44,351.5,158.97,74.24,192.72,143.18,56.98,150.92,151.08,65.61,171.82,6.887,5.706,9.907,1.513,1447.47,0.8885,0.31,0.434,Ductile,-32.72,Ductile,stable,1.6248,0.0523,0.1315,N_def.,N_def.,N_def.,N_def.,107,65.58,2436,4646,2725,192.88,102.21,61.01,-8.85,16.22,0.15,102.21,283.63,142.28,-14.32,-24.73,5.61,61.01,142.28,343.22,1.87,-1.66,0.43,-8.85,-14.32,1.87,69.49,-4.71,-28.32,16.22,-24.73,-1.66,-4.71,48.16,16.44,0.15,5.61,0.43,-28.32,16.44,82.15,0.0071259,-0.0028892,-0.0000941,0.0005215,-0.0042513,0.0012155,-0.0028892,0.0059902,-0.0019513,0.000812,0.0044005,-0.0009942,-0.0000941,-0.0019513,0.0037374,-0.0005296,-0.0009332,0.0001178,0.0005215,0.000812,-0.0005296,0.0170078,-0.0001045,0.0058312,-0.0042513,0.0044005,-0.0009332,-0.0001045,0.0263228,-0.0055903,0.0012155,-0.0009942,0.0001178,0.0058312,-0.0055903,0.0153668
5982,Co4Fe4Mn4Ni4W4,WMnFeCoNi,Triclinic,6.798642,6.786294,8.492303,236.253666,11.59,-168.70032,0.103,-5.417,19.19,410.4,259.58,106.19,280.35,243.37,74.53,202.88,251.47,90.36,241.61,6.962,5.409,13.644,2.275,2350.23,1.0573,0.34,0.359,Ductile,-150.55,Ductile,stable,2.1906,0.0322,0.1752,N_def.,N_def.,N_def.,N_def.,191.58,90.15,2804,5688,3148,450.24,222.48,130.09,1.81,69.99,0.82,222.48,430.25,160.11,-34.91,-12.24,-10.37,130.09,160.11,430.34,-17.31,14.77,10.35,1.81,-34.91,-17.31,71.93,1.09,-41.38,69.99,-12.24,14.77,1.09,82.69,21.02,0.82,-10.37,10.35,-41.38,21.02,110.3,0.0039031,-0.0020843,-0.000328,-0.0010926,-0.0035582,0.0000738,-0.0020843,0.0039922,-0.000863,0.0022606,0.0022531,0.0008908,-0.000328,-0.000863,0.0027644,0.000122,-0.0002848,-0.0002382,-0.0010926,0.0022606,0.000122,0.0195093,-0.0009799,0.0077159,-0.0035582,0.0022531,-0.0002848,-0.0009799,0.016319,-0.0032121,0.0000738,0.0008908,-0.0002382,0.0077159,-0.0032121,0.0126792
4769,Re4Co4Mn4Fe4Ni4,ReMnFeCoNi,Orthorhombic,5.667052,5.714751,7.231703,234.204153,11.759,-166.904302,0.087,-5.318,20.07,429.2,230.05,112.44,290.05,225.62,88.99,235.96,227.83,100.71,263,9.524,8.428,15.207,2.283,1801.14,1.1016,0.307,0.442,Ductile,-33.8,Ductile,stable,1.3372,0.0097,0.1164,N_def.,2.0525,1.881,1.2754,160.04,100.61,2931,5557,3276,332.7,178.02,175.5,-16.68,23.91,34.6,178.02,373.75,178.78,-3.04,9.58,-63.17,175.5,178.78,299.36,-5.86,-9.52,-16.88,-16.68,-3.04,-5.86,144.22,-3.29,-5.55,23.91,9.58,-9.52,-3.29,148.39,-3.25,34.6,-63.17,-16.88,-5.55,-3.25,111.73,0.0058882,-0.0022439,-0.0023316,0.0003826,-0.0010204,-0.0034551,-0.0022439,0.005017,-0.0014959,-0.0000872,0.0000118,0.0033015,-0.0023316,-0.0014959,0.00567,-0.0000222,0.0008521,0.0007566,0.0003826,-0.0000872,-0.0000222,0.0069846,0.0001015,0.0001788,-0.0010204,0.0000118,0.0008521,0.0001015,0.0069738,0.0006592,-0.0034551,0.0033015,0.0007566,0.0001788,0.0006592,0.0120292
5847,Co4Fe4Mn4Ni4Os4,MnFeOsCoNi,Triclinic,4.407032,6.740387,8.808169,233.683153,11.898,-162.546817,0.07,-5.442,21.66,463.2,203.3,130.16,321.8,202.77,110.28,280.07,203.04,120.22,300.94,15.05,14.842,18.153,2.353,2160.98,1.1732,0.253,0.592,Brittle,23.6,Brittle,stable,0.904,0.0013,0.0827,N_def.,N_def.,N_def.,N_def.,123,120.09,3179,5527,3531,409.48,91.75,125.69,-7.05,-7.06,-39.55,91.75,409.3,95.18,18.3,-19.67,13.34,125.69,95.18,385.69,-17.09,23.17,39.33,-7.05,18.3,-17.09,115.35,39.58,-16.68,-7.06,-19.67,23.17,39.58,139.49,-6.94,-39.55,13.34,39.33,-16.68,-6.94,98.68,0.0030605,-0.0004966,-0.0010608,0.0002731,0.0002724,0.0017821,-0.0004966,0.0027683,-0.0005538,-0.0008482,0.0006755,-0.0004484,-0.0010608,-0.0005538,0.0033252,0.0005995,-0.0009359,-0.0016402,0.0002731,-0.0008482,0.0005995,0.0101589,-0.0030136,0.0014905,0.0002724,0.0006755,-0.0009359,-0.0030136,0.0083118,0.0004664,0.0017821,-0.0004484,-0.0016402,0.0014905,0.0004664,0.0118478
5963,Co4Fe4Ir4Mn4Ni4,MnFeCoIrNi,Triclinic,6.799081,6.787504,8.496318,237.762708,11.751,-154.209917,0.006,-5.306,21.11,451.4,193.36,121.81,302,193.04,106.26,269.35,193.2,114.03,285.68,14.442,14.23,17.219,2.242,2044.48,1.137,0.253,0.59,Brittle,-27.45,Ductile,stable,0.7334,0.0008,0.0682,N_def.,N_def.,N_def.,N_def.,116.77,114,3118,5425,3463,360.82,120.97,82.46,15.73,30.85,2.33,120.97,382.07,92.55,-18.43,-31.25,0.01,82.46,92.55,405.35,-2.65,0.95,7.77,15.73,-18.43,-2.65,93.52,1.64,-32.12,30.85,-31.25,0.95,1.64,105.44,23.14,2.33,0.01,7.77,-32.12,23.14,125.98,0.0033897,-0.0011115,-0.0004379,-0.0007765,-0.0013065,0.0000065,-0.0011115,0.0032353,-0.0005108,0.000795,0.0012718,0.0000208,-0.0004379,-0.0005108,0.0026757,-0.0000045,-0.0000133,-0.0001555,-0.0007765,0.000795,-0.0000045,0.0120767,-0.0004213,0.0031713,-0.0013065,0.0012718,-0.0000133,-0.0004213,0.0106996,-0.0020475,0.0000065,0.0000208,-0.0001555,0.0031713,-0.0020475,0.0091316
4662,Pt4Co4Mn4Fe4Ni4,MnFeCoNiPt,Orthorhombic,5.692234,5.677352,7.220097,233.32967,12.055,-141.389319,0.097,-4.854,21.64,462.6,265.91,127.14,328.98,255.29,112.85,295.08,260.6,120,312.03,11.282,10.267,18.12,2.663,2073.89,1.188,0.3,0.46,Ductile,4.83,Brittle,stable,0.6747,0.0204,0.0595,N_def.,1.7853,1.8715,1.2543,180.02,120.01,3155,5907,3525,354.64,152.58,219.63,-3.82,6.19,29.38,152.58,378.4,239.22,4.35,-4.32,-34.76,219.63,239.22,437.31,-6.67,13.09,10.39,-3.82,4.35,-6.67,157.41,5.76,3.66,6.19,-4.32,13.09,5.76,157.8,-2.38,29.38,-34.76,10.39,3.66,-2.38,134.17,0.0042883,-0.0007303,-0.0017275,0.0000764,-0.0000628,-0.0009976,-0.0007303,0.0044018,-0.002091,-0.0002752,0.000355,0.0014759,-0.0017275,-0.002091,0.0043245,0.0002243,-0.0003641,-0.0005108,0.0000764,-0.0002752,0.0002243,0.0063882,-0.0002668,-0.0002844,-0.0000628,0.000355,-0.0003641,-0.0002668,0.0063931,0.0002546,-0.0009976,0.0014759,-0.0005108,-0.0002844,0.0002546,0.0081058
4285,Au4Co4Mn4Fe4Ni4,MnFeCoNiAu,Orthorhombic,5.741052,5.713512,7.360071,241.414256,11.703,-126.228867,0.279,-4.17,18.39,393.2,208.76,90.72,237.72,208.32,80.58,214.13,208.54,85.65,225.93,7.818,6.547,12.933,2.024,1638.13,1.0029,0.319,0.411,Ductile,-45.31,Ductile,stable,0.6313,0.0011,0.0592,N_def.,1.911,1.5431,1.285,150.94,85.64,2706,5253,3030,287.51,150.04,174.68,-2.32,2.97,25.14,150.04,331.64,164.59,4.2,-5.51,-34.35,174.68,164.59,281.07,-3.03,0.97,5.56,-2.32,4.2,-3.03,104.73,8.75,0.24,2.97,-5.51,0.97,8.75,109.38,-1.84,25.14,-34.35,5.56,0.24,-1.84,102.5,0.0062462,-0.0015838,-0.0029142,0.0001443,-0.0002674,-0.0019098,-0.0015838,0.0049346,-0.0019527,-0.0003255,0.0003713,0.0021556,-0.0029142,-0.0019527,0.0065209,0.0002115,-0.0000988,-0.0002957,0.0001443,-0.0003255,0.0002115,0.0096374,-0.0007964,-0.000193,-0.0002674,0.0003713,-0.0000988,-0.0007964,0.0092389,0.0003634,-0.0019098,0.0021556,-0.0002957,-0.000193,0.0003634,0.0109697
4756,Cr4Co4Fe4Ni4,CrFeCoNi,Orthorhombic,4.927107,5.015224,7.078619,174.90821,8.562,-119.184218,0.118,-4.746,18.4,491.7,183.14,101.53,257.08,182.97,83.45,217.31,183.05,92.49,237.2,10.433,9.707,13.966,1.938,1776.15,1.2835,0.284,0.505,Ductile,83.58,Brittle,stable,1.0842,0.0005,0.0977,N_def.,1.9173,1.2437,0.3702,121.45,92.37,3291,5990,3669,341.6,69.14,143.94,-3.42,-7.59,3.72,69.14,343.04,136.25,3.97,8.43,0.71,143.94,136.25,264.9,8.26,6.1,-0.68,-3.42,3.97,8.26,152.72,-1.52,3.64,-7.59,8.43,6.1,-1.52,104.3,10.05,3.72,0.71,-0.68,3.64,10.05,50.56,0.003829,0.0000619,-0.0021303,0.0002136,0.0004411,-0.0004143,0.0000619,0.0036682,-0.0019168,0.0000091,-0.0001753,-0.0000472,-0.0021303,-0.0019168,0.0059387,-0.0003316,-0.0003871,0.0003638,0.0002136,0.0000091,-0.0003316,0.006585,0.0001814,-0.0005308,0.0004411,-0.0001753,-0.0003871,0.0001814,0.0098526,-0.002006,-0.0004143,-0.0000472,0.0003638,-0.0005308,-0.002006,0.0202501
6542,Al4Co4Cr4Fe4Ni4,CrFeCoNiAl,Triclinic,4.44875,6.629298,8.685481,230.276875,7.282,-138.062628,-0.101,-4.696,21.94,469.1,151.53,87.21,219.52,148.84,60.37,159.54,150.18,73.79,189.53,8.612,7.774,11.142,1.582,1639.42,1.2019,0.289,0.491,Ductile,-41.79,Ductile,stable,2.241,0.009,0.1819,N_def.,N_def.,N_def.,N_def.,100.7,73.52,3202,5877,3572,274.92,97.97,76.37,8.1,45.86,-3.93,97.97,299.55,66.75,5.61,-30.2,-6.86,76.37,66.75,307.11,6.37,10.92,-4.49,8.1,5.61,6.37,56.18,-4.27,-41.5,45.86,-30.2,10.92,-4.27,76.07,1.17,-3.93,-6.86,-4.49,-41.5,1.17,90.31,0.0051832,-0.0019101,-0.0007213,-0.0010538,-0.0038326,-0.0003899,-0.0019101,0.0043979,-0.0005906,0.0004031,0.0029995,0.0003681,-0.0007213,-0.0005906,0.0035812,-0.0002872,-0.0003295,-0.000026,-0.0010538,0.0004031,-0.0002872,0.0273496,0.0021782,0.0125106,-0.0038326,0.0029995,-0.0003295,0.0021782,0.0168042,0.000828,-0.0003899,0.0003681,-0.000026,0.0125106,0.000828,0.0168214
1028,Co4Cr4Fe4Ni4Sc4,ScCrFeCoNi,Triclinic,5.37634,5.51862,9.350666,265.823147,6.757,-145.854907,0.01,-4.72,16.39,350.4,140.18,47.66,128.42,139.46,35.22,97.47,139.82,41.44,112.94,3.219,1.252,6.257,,1243.84,0.8752,0.365,0.296,Ductile,-78.34,Ductile,stable,1.7712,0.0026,0.1501,N_def.,N_def.,N_def.,N_def.,111.85,41.37,2471,5361,2784,191.99,112.93,118.64,-16.62,-3.68,15.37,112.93,193.54,101.87,17.49,0.11,-23.97,118.64,101.87,209.25,-0.45,1.48,1.76,-16.62,17.49,-0.45,34.59,5.05,-2.72,-3.68,0.11,1.48,5.05,65.88,-5.73,15.37,-23.97,1.76,-2.72,-5.73,50.7,0.013443,-0.0075725,-0.0038514,0.0097606,-0.0005108,-0.007055,-0.0075725,0.0123634,-0.0018185,-0.0094477,0.0010001,0.0078097,-0.0038514,-0.0018185,0.007849,-0.0007847,-0.0003322,-0.0000448,0.0097606,-0.0094477,-0.0007847,0.0383402,-0.002851,-0.0056643,-0.0005108,0.0010001,-0.0003322,-0.002851,0.0155701,0.0022465,-0.007055,0.0078097,-0.0000448,-0.0056643,0.0022465,0.0255042
4359,Co4Cr4Fe4Ni4Ti4,TiCrFeCoNi,Orthorhombic,5.792169,5.727221,7.128055,236.453575,7.679,-152.911596,-0.025,-4.999,21.54,460.7,198.45,82.39,217.12,198.29,69.58,186.87,198.37,75.98,201.99,6.629,5.196,11.473,1.853,1635.26,1.1871,0.33,0.383,Ductile,-35.9,Ductile,stable,0.9213,0.0004,0.0843,N_def.,1.7999,2.2613,1.1748,147.41,75.94,3139,6234,3520,299.97,135.9,165.98,6.34,4.37,24.44,135.9,278.31,174.88,-0.26,-2.46,-31.59,165.98,174.88,254.23,1.15,-2.28,3.99,6.34,-0.26,1.15,100,-1.51,2.35,4.37,-2.46,-2.28,-1.51,103.33,-0.75,24.44,-31.59,3.99,2.35,-0.75,90.01,0.0055735,-0.0011591,-0.0028151,-0.0002871,-0.0003429,-0.0017907,-0.0011591,0.0071422,-0.0042023,0.0000721,0.000149,0.0030067,-0.0028151,-0.0042023,0.0086806,0.0000965,0.0002045,-0.0010959,-0.0002871,0.0000721,0.0000965,0.0100234,0.0001611,-0.0001613,-0.0003429,0.000149,0.0002045,0.0001611,0.0097039,0.0002129,-0.0017907,0.0030067,-0.0010959,-0.0001613,0.0002129,0.0127051
5968,Co4Cr4Fe4Ni4V4,VCrFeCoNi,Triclinic,4.357103,5.561302,9.823103,225.274977,8.15,-156.473672,0.027,-4.941,22.33,477.5,206.13,97.1,251.77,195.76,71,190.02,200.95,84.05,220.89,7.864,6.631,12.692,1.946,1927.67,1.2445,0.316,0.418,Ductile,-30.85,Ductile,stable,1.891,0.0258,0.1553,N_def.,N_def.,N_def.,N_def.,144.13,83.92,3213,6200,3596,374.44,151.53,132.96,-34.41,30.15,31.13,151.53,317.52,147,-27.59,21.56,-60.66,132.96,147,300.23,-28.78,-42.28,2.45,-34.41,-27.59,-28.78,120.68,5.43,9.25,30.15,21.56,-42.28,5.43,101.43,-12.3,31.13,-60.66,2.45,9.25,-12.3,76.47,0.0044995,-0.0022162,-0.0010456,0.0009129,-0.0018315,-0.003961,-0.0022162,0.0065332,-0.0024201,-0.0001318,-0.0010018,0.0060163,-0.0010456,-0.0024201,0.0054392,0.0004103,0.0029189,-0.0012482,0.0009129,-0.0001318,0.0004103,0.0087756,-0.0007447,-0.0016709,-0.0018315,-0.0010018,0.0029189,-0.0007447,0.0121023,0.001894,-0.003961,0.0060163,-0.0012482,-0.0016709,0.001894,0.0200073
6342,Co8Cr8Fe8Mn8Ni8,CrMnFeCoNi,Triclinic,6.603224,6.609578,10.610093,440.785242,8.451,-310.873571,0.08,-4.579,23.14,494.8,155.17,103.58,254.19,155.11,83.61,212.63,155.14,93.6,233.41,12.873,12.747,14.134,1.798,1798.12,1.2748,0.249,0.603,Brittle,-6.38,Ductile,stable,1.1946,0.0002,0.1067,N_def.,N_def.,N_def.,N_def.,92.69,93.44,3340,5775,3707,314.24,87.21,68.56,-24.03,35,-2.12,87.21,304.04,66.23,26.29,-34.86,-5.08,68.56,66.23,334.27,-0.77,-0.02,5.9,-24.03,26.29,-0.77,80.83,-2.79,-33.68,35,-34.86,-0.02,-2.79,83.51,-20.18,-2.12,-5.08,5.9,-33.68,-20.18,110.05,0.0040791,-0.0014467,-0.0005488,0.00166,-0.0022241,0.0001413,-0.0014467,0.0042405,-0.0005492,-0.0016869,0.0023466,0.0001116,-0.0005488,-0.0005492,0.003217,-0.000054,-0.000057,-0.0002354,0.00166,-0.0016869,-0.000054,0.0153852,0.000252,0.0047108,-0.0022241,0.0023466,-0.000057,0.000252,0.0145748,0.0028178,0.0001413,0.0001116,-0.0002354,0.0047108,0.0028178,0.0110651
5800,Co4Cr4Cu4Fe4Ni4,CrFeCoNiCu,Triclinic,4.363143,4.420657,12.078082,229.399729,8.368,-133.577988,0.12,-4.469,21.03,449.7,153.3,88.46,222.57,152.81,67.93,177.49,153.05,78.19,200.03,9.389,8.678,11.807,1.643,1617.72,1.1547,0.282,0.511,Ductile,12.93,Brittle,stable,1.5143,0.0016,0.1313,N_def.,N_def.,N_def.,N_def.,100.92,78.01,3057,5546,3407,288.26,93.4,87.65,-14.33,-29.06,-13.1,93.4,265.83,98.78,-17.32,10.91,40.31,87.65,98.78,265.96,22.83,29.12,-25.38,-14.33,-17.32,22.83,106.33,-18.95,10.62,-29.06,10.91,29.12,-18.95,66.36,-13.11,-13.1,40.31,-25.38,10.62,-13.11,89.53,0.0048616,-0.0014426,-0.0014414,0.0012406,0.0036161,0.001335,-0.0014426,0.0056898,-0.0019876,0.0013394,-0.0010329,-0.0036464,-0.0014414,-0.0019876,0.0057358,-0.0025195,-0.0031152,0.0021523,0.0012406,0.0013394,-0.0025195,0.011279,0.0042841,-0.001846,0.0036161,-0.0010329,-0.0031152,0.0042841,0.0199093,0.0025192,0.001335,-0.0036464,0.0021523,-0.001846,0.0025192,0.0142044
4356,Co4Cr4Fe4Ni4Zn4,CrFeCoNiZn,Orthorhombic,5.639548,5.643078,7.129565,226.89127,8.515,-124.142605,0.066,-4.043,20.45,437.2,158.28,85.86,218.13,157.48,61.39,163,157.88,73.63,190.57,8.102,7.122,11.118,1.616,1360.88,1.1255,0.298,0.466,Ductile,15.78,Brittle,stable,1.9981,0.0025,0.1662,N_def.,2.8673,2.7132,1.3823,108.3,73.41,2984,5565,3332,236.17,106.24,132.43,-2.47,0.38,43.28,106.24,241.32,135.41,-3.08,4.25,-36.61,132.43,135.41,198.91,-4.59,4.73,6.2,-2.47,-3.08,-4.59,122.02,2.64,-0.08,0.38,4.25,4.73,2.64,114.91,-5.37,43.28,-36.61,6.2,-0.08,-5.37,91.58,0.0081559,-0.002092,-0.0038687,-0.0000359,0.0000036,-0.0044288,-0.002092,0.0081771,-0.0043181,0.0000021,0.0000953,0.0045552,-0.0038687,-0.0043181,0.0105745,0.0002168,-0.0002975,-0.0006308,-0.0000359,0.0000021,0.0002168,0.0082071,-0.0001974,-0.0000016,0.0000036,0.0000953,-0.0002975,-0.0001974,0.0087419,0.000569,-0.0044288,0.0045552,-0.0006308,-0.0000016,0.000569,0.0149093
